SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban
1317,2,3,2016,278835.18556175195,False,True,False
2900,5,2,1952,305154.7679864613,False,False,True
1756,3,1,2002,194672.26590142533,False,False,True
1464,4,1,2004,253602.34893286845,False,True,False
2110,2,2,2017,246544.9033098662,True,False,False
2432,4,3,1974,267971.8443394953,False,False,True
2263,5,1,2007,243025.5447963813,False,False,True
2855,3,2,1992,294536.0624229393,False,True,False
1699,2,3,2007,250814.81608450663,True,False,False
2080,4,2,1968,275325.24414706294,False,False,True
2136,3,3,2016,207548.41560219592,True,False,False
1734,5,2,1980,172732.76952129637,False,False,True
2093,5,2,2016,307538.08783538616,False,False,True
1738,4,1,1957,177700.35789263604,False,True,False
1767,4,3,1983,282929.5893055336,False,True,False
2715,2,1,2013,197764.1326810192,True,False,False
2207,5,1,1990,314974.4458805369,False,True,False
2726,2,1,2021,295393.95256744674,False,False,True
2987,4,2,2013,334293.94684126624,False,True,False
1743,3,2,1976,233736.7563658988,False,True,False
1275,2,1,1970,117119.09434784092,True,False,False
1232,5,3,1989,197566.83561140692,True,False,False
1053,4,2,1960,184828.0748830659,False,True,False
1256,4,1,2013,102674.38819817638,True,False,False
1089,2,2,2001,148681.48559710963,False,False,True
2761,2,1,1986,298845.95138086024,True,False,False
2782,4,2,1998,251080.84438303133,False,False,True
2929,2,1,1980,274392.3622406254,False,True,False
2686,4,3,2006,291224.8990261149,False,True,False
2458,5,3,1986,274073.99518390256,True,False,False
2648,3,3,2014,244914.54100998325,False,False,True
1407,2,3,2004,196097.778699311,False,True,False
2292,5,3,1981,342549.9581045372,False,True,False
2692,5,1,2004,329583.12513805326,False,False,True
2977,2,2,1956,345191.5317743754,False,True,False
1365,5,1,1987,261357.70953323896,False,True,False
2882,4,3,1964,327284.89392504195,False,False,True
1350,2,1,1980,146772.09219220869,False,True,False
2322,3,1,1968,370454.2881270045,True,False,False
2929,4,1,1995,381855.4675228662,False,True,False
2182,5,1,1991,273423.65986121545,True,False,False
1486,5,3,1970,173716.63758704803,False,False,True
1841,3,1,1993,239489.3598419877,False,False,True
1983,3,1,1958,164218.17805110733,False,False,True
2760,5,1,1980,297603.7702887624,True,False,False
2549,3,3,1966,266255.66620708746,False,True,False
2378,3,1,1956,250772.40474568127,False,False,True
1620,5,2,2011,234514.7852133748,True,False,False
1929,4,3,1969,151519.96874196726,True,False,False
1400,2,3,1967,218974.4651637353,True,False,False
2428,5,1,1973,247756.89201054655,False,True,False
2119,3,3,1958,243550.03712343372,False,False,True
2730,3,2,1987,312434.15324568434,True,False,False
1569,4,2,2011,172203.17991745062,False,True,False
1974,5,2,1981,210595.64564251105,True,False,False
1391,5,3,1954,153957.39570094153,False,True,False
1351,3,3,1957,229534.4015461075,True,False,False
1805,5,2,2012,209462.48966839464,True,False,False
2689,3,3,1988,312243.99608675926,True,False,False
1575,3,3,2004,167978.49046739942,False,False,True
2693,3,3,1992,295481.3279991852,False,True,False
1776,2,3,2013,150892.96625765224,False,True,False
1632,3,3,1971,142656.33249625756,False,True,False
2311,4,1,1977,228877.9801193508,False,True,False
1522,5,3,2016,230590.65199826928,False,True,False
1725,2,1,1996,151301.22370692348,False,False,True
1161,5,1,2008,95776.09635799252,True,False,False
2640,4,2,1968,347057.0196016436,False,False,True
2937,2,3,1961,245339.0699116916,True,False,False
1658,5,3,1985,114344.84815051634,False,True,False
2205,2,1,2021,175951.4586480124,True,False,False
1849,3,1,1952,164374.12298938204,True,False,False
2572,3,2,2018,240674.5859863512,True,False,False
1081,5,1,2010,172884.8102351408,True,False,False
1523,4,1,2002,188248.54615648635,True,False,False
1003,2,3,2009,116666.75779746936,False,False,True
1494,2,3,2010,183532.96033223756,False,True,False
2578,5,1,1960,303960.85144657805,False,False,True
2946,3,2,1963,338229.52959508303,False,True,False
2074,2,2,1991,277081.6157914976,True,False,False
2284,3,3,2003,316430.4858307225,False,True,False
2157,3,2,1964,242902.94842344377,True,False,False
2996,4,1,2009,357419.79845445545,True,False,False
2622,3,3,1950,185657.5614049149,True,False,False
2385,3,3,1975,293215.05184090714,False,False,True
1567,2,1,2016,253446.35753587208,True,False,False
2240,4,3,1998,233398.96436869603,False,False,True
1877,4,3,2001,209698.98187987047,False,False,True
2091,5,2,2004,204799.13386925217,True,False,False
2011,5,3,1961,231576.48987208947,False,False,True
2014,5,2,2012,101927.20977126982,False,False,True
1863,4,2,1972,223442.2280516854,False,False,True
2579,3,3,1965,273921.3513001607,True,False,False
2166,4,3,1968,336328.37173586205,True,False,False
2369,3,1,1962,198503.55658484565,True,False,False
2577,5,3,1998,345615.5136719564,False,False,True
2674,5,3,1960,325536.2590574669,False,True,False
2608,3,3,1952,238048.74489091497,False,False,True
1778,3,3,1991,181507.49883673736,False,True,False
2217,5,1,1965,315238.2941997582,True,False,False
2004,3,3,1981,104249.08444007534,True,False,False
2690,4,3,2013,291906.9144044961,False,True,False
2269,5,3,1980,281993.1481426526,False,True,False
1313,4,2,1978,179935.50695411302,False,False,True
1729,5,1,1979,235984.73540491736,True,False,False
2991,2,2,1972,288427.1330190454,False,True,False
1383,4,3,1969,174867.66093470805,False,False,True
2788,2,3,1969,251655.20069556817,True,False,False
2812,5,1,2014,284179.5160634931,False,False,True
1276,4,2,1965,185087.0235447851,False,False,True
2095,4,2,1974,285793.93567969825,False,True,False
2152,4,3,1986,191615.08511081364,False,False,True
2381,3,2,2002,267500.36317000946,False,True,False
1697,4,2,1983,246752.57843641844,False,False,True
2548,4,3,1981,230598.41957840128,False,True,False
2864,2,3,1963,326592.0636912742,False,False,True
2243,4,2,1953,226818.6187887423,False,False,True
2029,3,3,2011,217588.71525237017,False,False,True
1750,4,1,1969,231046.04480422568,False,True,False
1982,2,3,1967,169129.51721517806,False,False,True
1623,4,2,1970,140104.51803238952,True,False,False
1227,4,2,1995,152141.75578855866,False,True,False
2977,2,3,1999,435611.2335914908,False,False,True
1016,5,1,1981,107781.4064141597,True,False,False
2608,4,3,1953,364086.8456548961,False,True,False
1011,5,1,1986,160183.38787294118,False,False,True
2621,2,1,1975,377043.44901274657,False,True,False
2522,2,1,1984,226621.1237151409,False,True,False
1691,5,1,1965,290559.3758385125,False,False,True
2657,3,1,1966,260194.51677009475,True,False,False
2739,3,1,1958,326156.7188959904,False,True,False
2525,2,2,2002,306789.763954175,False,False,True
1069,3,1,2013,309748.34147365834,False,False,True
1107,3,1,1977,152277.55599930236,False,True,False
1200,2,2,1979,129693.045383172,False,True,False
2075,4,1,2007,187359.5816452938,True,False,False
2572,4,2,1969,238450.26376933305,True,False,False
1628,4,1,2015,160151.6440416771,True,False,False
2282,3,2,1955,235315.4190931221,False,True,False
2505,5,3,2005,274688.05105946696,False,False,True
2287,3,2,2004,260410.79551188851,False,True,False
1905,4,3,1990,246124.59517545087,False,True,False
1302,2,2,1952,122886.1261962456,False,True,False
1936,2,3,2009,230914.64043091948,False,True,False
1575,2,3,1992,226379.56584668285,True,False,False
2577,3,2,1984,310275.33043050696,False,False,True
1554,5,1,2012,193960.74378346655,True,False,False
1124,4,3,2021,112723.636899278,False,False,True
2928,2,2,1983,268287.05936521845,True,False,False
2293,4,3,2018,294489.6229075085,False,True,False
1858,4,2,1983,212064.6129123321,True,False,False
1744,3,3,2003,130609.28702283374,False,True,False
1479,2,2,2014,95548.69265099622,False,False,True
1131,3,1,1986,169812.71290268507,True,False,False
2025,4,3,2010,281182.77100352384,True,False,False
1114,4,1,1976,160846.05952986714,False,True,False
1480,4,2,2019,153297.1430481719,False,True,False
1980,2,1,1960,237639.938060972,False,True,False
2024,2,1,2008,187065.63625077065,False,False,True
1330,2,2,1984,166252.76592232432,False,True,False
2600,4,2,1966,368329.2539669829,False,False,True
1941,4,1,1963,117432.75950334908,True,False,False
1954,5,2,1971,191550.75654522996,True,False,False
2994,2,2,1975,260485.4107405544,False,False,True
2660,4,2,2012,410866.6711635153,False,False,True
1767,4,1,1999,228263.9479367633,False,True,False
1390,5,3,2000,115327.85326821516,False,True,False
1833,5,1,1995,212046.25953357236,False,False,True
1142,4,3,2009,127431.62453397906,False,True,False
1327,2,3,1970,112712.22658123069,False,False,True
2781,3,3,1970,256941.47554910264,True,False,False
1627,3,3,1997,77270.55406491832,True,False,False
1376,3,1,1952,108573.06797093854,True,False,False
2838,2,1,1986,223774.46101193983,False,False,True
1089,4,1,1956,216856.342102631,True,False,False
1807,3,3,2012,175701.0164498649,False,True,False
2020,3,1,1959,179705.73613842984,True,False,False
2065,2,1,1975,244748.63199285325,True,False,False
2970,4,3,2010,309152.0706186088,False,False,True
2058,4,3,1958,144860.95528626427,False,True,False
2011,2,2,1973,182255.5408416745,True,False,False
2517,3,2,1992,263116.9640598869,False,False,True
1552,4,1,2019,243015.72628574376,False,False,True
2876,4,1,1964,326310.4945582304,True,False,False
1123,3,1,1991,142821.7442799587,False,True,False
1056,2,1,2019,64353.8028744596,False,False,True
1805,3,3,2008,220670.57069649184,True,False,False
2479,5,3,1977,261794.43693636265,False,True,False
1234,4,2,1957,152091.79459591993,False,True,False
1607,2,3,1950,123678.6122947088,True,False,False
1391,3,3,2012,188752.7835345737,False,False,True
2515,3,1,2004,294039.68627690297,True,False,False
1969,2,2,2001,139395.51745926696,False,True,False
2854,4,3,1986,277039.5404920819,False,False,True
2366,2,3,2020,209027.05988046405,True,False,False
2667,5,2,1981,339400.2936200702,True,False,False
2199,2,1,1986,284588.7424963002,False,True,False
1051,5,1,2009,40691.56139455274,True,False,False
2573,4,1,1960,277355.27313031576,False,False,True
2501,3,3,1969,255806.0678426457,False,False,True
1488,5,3,1974,157247.6836513827,False,False,True
2878,5,2,2018,347399.7936246345,True,False,False
1004,2,3,1977,164649.55325472692,False,True,False
2748,2,1,2020,326904.4277937203,False,False,True
1631,3,1,1971,230340.02762035583,False,False,True
2861,4,3,1953,378112.16062943015,False,False,True
2904,5,3,1984,319439.0643479779,False,True,False
2232,3,1,1968,287016.20173450647,False,True,False
1216,5,3,1965,191252.36142261265,False,True,False
1535,3,3,2018,213494.40478720184,False,True,False
2365,2,2,1991,192875.10849064423,False,True,False
2740,2,2,1958,298346.8128087859,True,False,False
2424,4,3,1982,272539.2152877877,False,True,False
2485,2,1,1968,310595.01563999,False,False,True
1737,3,1,1987,182797.8059316172,True,False,False
1729,5,3,1983,180728.27490508533,False,True,False
2234,3,3,2021,263847.7854143286,False,False,True
2049,4,2,1978,218232.72679665592,False,True,False
2275,2,1,2019,286292.7251644498,False,False,True
1002,2,1,2019,81695.1114866389,False,False,True
2025,5,2,1950,283193.27970378497,True,False,False
2627,4,1,1950,223412.75068919768,False,True,False
2025,4,2,2003,254977.99510236672,False,False,True
1149,2,1,2016,129350.76176657218,False,True,False
2606,4,3,1982,327165.11963249656,False,True,False
1003,3,2,1965,93419.44815956292,False,False,True
2520,4,2,2007,276997.79949040967,False,True,False
2573,3,1,2008,285901.65678219177,True,False,False
2894,3,2,2010,361225.3584534505,True,False,False
1467,3,2,2004,224795.78361631604,True,False,False
1069,2,1,1978,90059.1859666036,False,False,True
1200,3,3,1998,73734.50268438617,False,True,False
1307,5,1,1991,129546.85673217384,False,False,True
2275,4,1,2000,212283.91925618536,False,False,True
2310,3,1,1997,175330.7337069821,False,True,False
1921,5,2,1974,195662.86438842703,True,False,False
1291,2,3,1990,129915.2224817758,False,True,False
2177,2,2,2001,250036.9913407072,False,True,False
1923,2,1,1987,339167.9889799262,False,False,True
2156,2,2,2010,214400.62730506924,True,False,False
1882,4,3,1954,299641.0910296688,True,False,False
1585,2,1,1956,112606.35018685264,True,False,False
2297,4,3,2020,309459.6069781812,False,False,True
2806,5,1,1987,332635.2959810184,False,True,False
2720,2,1,1959,254998.71694833,False,True,False
1508,2,1,2013,163184.85523546758,True,False,False
2376,5,3,1960,288662.24575650814,True,False,False
1004,5,1,1954,109248.64234592432,False,True,False
1292,4,2,1978,134498.63928547758,False,False,True
1359,3,1,2003,145374.82607642346,True,False,False
2621,4,1,1957,295438.42457508034,True,False,False
1213,3,1,1959,101159.74285825738,True,False,False
2429,4,2,1962,260633.3864145707,False,False,True
2459,3,2,1995,270949.1766566195,False,True,False
2038,2,3,1966,229707.85159468427,False,False,True
2296,3,1,1964,268945.4624962687,False,True,False
1562,5,3,2015,194656.06764582623,False,True,False
1764,5,3,2006,169230.81581140726,False,False,True
1044,3,1,2020,84789.7533661119,False,False,True
1702,2,1,1950,219506.37359540013,False,True,False
1633,2,2,1976,188679.07445767891,False,False,True
2435,3,2,1960,288475.1121439012,False,False,True
2210,3,3,1968,263602.3209660509,False,False,True
2749,5,1,1978,292426.75578913954,False,False,True
1660,5,3,2020,226315.79545876296,True,False,False
2193,4,2,1972,208450.18557606105,False,False,True
1720,2,3,1962,176362.79054976502,False,True,False
2988,2,1,1952,306472.3306684795,False,False,True
1593,2,3,2014,206341.17263344096,True,False,False
2424,4,3,2016,268604.3690466476,False,True,False
2731,4,1,1962,256509.8201349477,True,False,False
1245,5,1,2002,90168.63070845624,False,True,False
2926,5,1,1996,322580.1183289137,True,False,False
1856,3,2,1975,219934.62590767804,True,False,False
2892,4,3,2001,277610.16594959085,True,False,False
1551,4,3,2020,210950.8683297405,False,False,True
2703,4,1,1952,384181.7648226581,False,True,False
1042,2,1,1991,127647.2147843723,False,True,False
1840,5,2,1972,224413.85774452996,False,True,False
2746,3,1,2009,275303.0081465426,False,False,True
1178,4,2,1995,240473.7039631521,True,False,False
2480,4,2,1971,258093.8693224252,False,False,True
1534,4,2,1950,171617.86237586453,False,False,True
1606,2,1,2011,194609.73361192684,False,False,True
1671,3,3,1960,153727.67830939236,False,True,False
2267,3,1,2004,245074.0113416675,False,False,True
1926,4,3,2017,272646.4665845003,True,False,False
1016,3,1,2009,151825.55008048587,False,True,False
2135,2,2,2005,170613.00970813472,False,False,True
2638,4,3,2011,287710.4675626582,False,False,True
1825,5,1,1966,174050.59645259156,False,True,False
2621,5,1,2013,366518.70177895593,False,False,True
1546,3,3,1967,208381.25464733609,False,False,True
2053,5,2,2002,180787.1992561847,False,False,True
2215,5,2,1953,306781.8357374587,True,False,False
1436,4,3,1996,207980.43892488512,False,True,False
1178,2,1,2012,51737.168853934825,True,False,False
1615,4,2,2000,196835.36939815144,True,False,False
1676,2,1,1960,189780.106246286,False,False,True
2497,4,2,1959,311382.80968029174,True,False,False
1633,5,1,1958,176572.40263513796,False,False,True
2157,4,2,1980,170272.5267476461,False,True,False
1801,3,1,1956,154771.37845256797,True,False,False
1311,3,1,1993,203092.23629828764,True,False,False
2759,2,2,1981,299686.8021555367,False,True,False
1024,2,2,1999,107342.957321046,False,False,True
1370,2,1,1966,101217.98071849304,False,False,True
1524,3,3,1980,128864.15600936583,True,False,False
2342,4,1,1980,190193.96034194503,False,True,False
1229,5,3,2011,138694.9287565411,False,True,False
2125,2,2,1953,268054.09969455225,True,False,False
2473,4,3,2006,166017.8204123336,False,False,True
1377,4,1,1960,131949.2801531571,True,False,False
1887,3,2,1970,139854.22139213982,True,False,False
2924,3,2,1971,275826.97784967866,False,True,False
2226,5,3,1977,299918.57733591937,True,False,False
2290,4,2,1980,311645.96287295833,False,False,True
1461,2,3,2007,208252.47405328945,True,False,False
1364,3,1,2005,153939.04820089787,False,False,True
2757,4,2,1982,271905.77316606155,False,False,True
1103,3,1,1997,155493.16242952447,False,True,False
2134,4,3,1969,205694.84700426224,True,False,False
1427,3,3,1951,129319.75756910747,False,False,True
1468,2,1,2008,229373.4276947652,False,True,False
2014,5,3,2016,186779.21383952047,True,False,False
2604,2,3,2006,338445.1956796688,False,True,False
1869,3,1,2021,163805.5766130562,False,False,True
1769,3,1,2012,209589.27406202076,False,True,False
1679,3,2,2015,170989.5297916032,True,False,False
1804,2,2,1963,182137.87150920893,False,True,False
1885,3,1,1975,169092.18260403664,False,True,False
1560,2,2,2012,205328.11773822305,True,False,False
2273,3,3,1976,297384.1578713674,False,True,False
2505,5,2,1979,340730.8274491747,True,False,False
1330,5,2,1954,121422.27763745988,True,False,False
2955,3,3,1964,379427.4025736261,False,False,True
1586,4,1,2005,225523.28849797012,False,False,True
1200,2,3,2011,38978.97252957724,False,False,True
1453,3,2,2007,175459.5750080004,False,True,False
2527,2,3,2005,321468.598506194,False,False,True
2569,4,1,1961,292097.60001475783,False,True,False
1825,5,2,1960,182060.5510941351,True,False,False
1110,2,1,1962,46003.40634234692,False,False,True
2956,2,1,1968,259206.09096576853,True,False,False
1863,2,3,2001,230416.1053694016,False,False,True
2851,2,1,1995,233137.13592999396,False,False,True
1907,2,3,2008,185314.6344035916,False,False,True
2772,5,3,1977,327356.3522274421,False,True,False
2567,2,2,2020,239544.17773669853,False,True,False
2232,2,1,1965,182798.89477918783,False,True,False
2667,5,1,1951,241628.3140285313,True,False,False
2641,3,1,1981,330856.92630455655,False,False,True
1032,3,1,1955,99740.83213256884,True,False,False
1554,2,1,1963,131183.0145545461,True,False,False
2903,5,3,2006,232639.03170420276,True,False,False
1106,2,2,1965,203299.02502360527,True,False,False
2288,3,2,2010,214173.64195725007,False,True,False
1225,5,1,1962,175109.86627940778,False,True,False
1486,4,3,2018,228368.01688224677,False,True,False
1178,5,3,2009,134653.60658184235,False,True,False
2245,3,1,1964,195884.97360299464,False,False,True
2393,5,2,2000,203422.35802854085,False,True,False
1636,4,1,2019,205794.8321006656,False,True,False
1787,5,3,1969,263579.1679275498,False,False,True
1166,2,1,2018,114439.09795128496,False,True,False
1662,2,1,2004,181326.8552147936,True,False,False
2576,3,1,2013,255766.53574139765,False,True,False
1299,5,3,1957,140282.4322099963,True,False,False
2404,3,2,1978,329861.30449095496,False,True,False
1034,5,1,2000,148083.95019352617,True,False,False
1406,3,2,1956,141257.456630135,False,True,False
2525,5,2,1980,269049.4330357624,False,False,True
1313,2,3,1951,126429.02345153896,True,False,False
1815,3,1,2020,162616.1200136133,False,True,False
1742,3,1,1975,197540.7755809193,True,False,False
1726,4,2,2004,119134.03526537358,True,False,False
1825,5,2,1999,152537.61560167986,False,True,False
2124,2,2,1963,192286.6093286621,False,True,False
1568,2,3,2002,193028.69863924204,False,False,True
2238,2,3,1971,198011.31614188824,False,True,False
2958,3,2,1997,386034.8677898346,False,True,False
2691,2,3,1964,255837.31064112764,False,True,False
1575,3,3,1990,170259.29911532934,True,False,False
1061,4,3,1969,170014.93718097097,False,True,False
2874,2,1,1997,271623.56248543673,False,False,True
1368,4,3,1970,232646.97958509187,False,False,True
2391,5,2,1980,262617.6640431932,False,True,False
2597,5,1,1995,303155.60520846315,True,False,False
1093,4,2,1982,125573.2771991922,False,False,True
2492,5,3,1989,283124.8380658457,False,True,False
1983,2,2,2018,184034.04013635247,True,False,False
2876,2,2,1982,283126.14500254305,False,False,True
2049,3,3,2009,210978.03107970377,True,False,False
2458,4,2,1972,282757.0526913092,False,False,True
2144,4,3,1970,181195.68784624228,False,True,False
1049,3,3,1988,149061.77799232595,False,True,False
1882,2,3,1980,239918.91131460396,False,True,False
1763,4,2,2020,259596.1561793261,True,False,False
1035,3,2,1969,116086.71406915392,False,False,True
2433,4,2,2014,279005.3634174634,False,False,True
2312,4,1,1965,221707.3311109176,False,True,False
2402,3,2,1986,335942.8639691634,False,False,True
1099,4,3,1973,106314.5848536652,False,True,False
2347,5,3,1994,274732.9383376813,False,True,False
1328,3,1,1983,242104.2425854674,False,True,False
2671,3,1,1957,323933.0466359686,True,False,False
1705,5,1,2016,110546.4191463078,True,False,False
1220,4,1,2007,137889.72539913296,True,False,False
2814,5,2,2000,325449.54680935765,False,False,True
2861,4,2,1989,256041.4925850776,False,True,False
1566,2,3,1968,286959.46324955125,True,False,False
2962,5,2,2012,235720.9965138167,True,False,False
1995,5,1,2001,275807.2377484628,False,False,True
2021,5,1,1953,227771.27923389588,True,False,False
1109,2,1,1982,83209.39105267506,True,False,False
1148,4,1,2020,171605.2748771554,True,False,False
1405,2,2,1975,134892.8098195233,True,False,False
2800,5,3,1965,427622.2450979025,False,True,False
2697,2,3,2000,314423.0096474297,False,True,False
1698,5,2,1961,226256.73072803463,False,True,False
2016,3,1,1957,219137.7033849655,True,False,False
2433,4,2,1961,193772.68935336708,False,True,False
2152,5,2,1985,144985.7041773024,False,False,True
2507,2,3,1997,296140.71842368843,False,True,False
1107,2,2,1982,172910.58377180263,True,False,False
1388,2,1,1957,101143.04849658924,False,True,False
1424,4,2,1976,152469.70358948322,False,True,False
1446,3,3,1979,196083.9159551345,False,False,True
1917,4,3,1961,156665.17488520872,False,False,True
2091,3,3,1962,288676.2311439459,True,False,False
2967,2,2,1974,336068.23589583003,False,True,False
2089,4,1,1993,233858.06360197737,False,False,True
1655,3,1,1955,277588.1509677096,False,True,False
2999,2,1,1989,334732.6740344337,False,False,True
2588,2,3,2008,301251.98030821525,False,True,False
2663,4,3,1980,275471.1197513509,False,False,True
2527,3,3,1950,260166.4962488268,False,False,True
2527,2,1,1963,233625.03710072357,False,True,False
1320,2,3,1996,107809.2638683147,True,False,False
1718,2,3,2004,244476.16784818625,False,False,True
2855,5,2,1965,265968.6595734246,True,False,False
1727,3,3,2001,213372.4770926686,False,False,True
1579,3,3,2002,138106.01702034165,True,False,False
1446,5,1,1997,181352.49350451172,True,False,False
2597,2,1,1963,277164.62969005824,False,False,True
1209,5,2,1990,110665.55504621848,False,False,True
1848,5,1,1998,236939.0605990352,False,True,False
2862,5,1,2000,270553.1605485636,False,False,True
1369,3,3,1961,163609.2605750485,True,False,False
2964,2,2,1958,194182.3223461053,False,True,False
2587,2,3,2015,311735.954445105,False,True,False
2651,3,3,1954,321897.5640274489,False,True,False
2916,3,2,2015,391906.4178684668,False,True,False
2481,5,1,1951,309112.5995824478,True,False,False
2918,5,2,2015,254763.86946240903,False,False,True
1576,4,3,1970,113185.64681451242,True,False,False
2665,4,2,1977,341788.25841866067,True,False,False
1688,3,1,2008,268642.4438855043,False,False,True
1789,5,2,1994,112553.33829303796,False,True,False
1991,3,3,2001,209811.88273644148,True,False,False
2948,5,3,1994,330163.45836006006,False,True,False
1162,5,3,1979,129713.80165663852,False,False,True
1976,3,3,2017,226474.34565770885,False,True,False
2355,3,1,1964,290111.9287108067,False,False,True
2687,2,2,1981,380071.7754001827,False,True,False
1349,2,2,1950,180335.228445172,False,False,True
2771,4,2,2006,292246.88824750826,False,False,True
1669,3,1,2003,200134.3045645764,False,False,True
2491,4,2,1971,218708.34758459663,False,True,False
1425,3,2,1980,160639.4466125082,True,False,False
1326,3,1,1957,163814.02407076812,False,True,False
2129,3,3,2012,224632.1315296073,False,True,False
2841,2,3,1964,249039.1560179693,False,True,False
1254,4,1,1996,128764.3983471902,False,True,False
1357,3,1,2005,133767.66401124443,True,False,False
2990,4,3,2013,280358.03769844165,True,False,False
1443,4,1,1973,104442.71685845595,False,False,True
1112,2,2,1964,63555.93292861928,True,False,False
2053,2,2,1980,254888.18696491333,False,False,True
1523,3,1,2013,131745.95843910653,True,False,False
1688,5,3,1989,165187.01812067328,False,False,True
1990,4,2,1988,305273.9717552199,False,True,False
2873,2,3,2005,268821.5680434525,True,False,False
1045,4,2,1958,200426.6416674804,False,False,True
2194,5,3,1951,323105.4113928658,True,False,False
2153,4,1,1996,225006.9309075816,True,False,False
1756,3,2,2009,218341.78141548124,False,True,False
2376,4,2,1963,204136.60944466703,True,False,False
2226,2,2,2013,184120.5441879339,True,False,False
2249,3,1,1996,279276.2118015507,False,True,False
2103,3,1,1951,300550.5636713799,True,False,False
2333,5,3,1998,296281.5734745439,False,True,False
2058,3,3,1960,212626.1979964812,False,False,True
1563,2,3,1971,155622.29888764152,True,False,False
1160,5,2,1958,146096.00857972662,False,True,False
2619,3,3,1998,336205.2912984885,True,False,False
1839,5,3,1994,191596.58122294612,False,True,False
2458,4,2,1991,257733.0485443129,False,True,False
1537,3,3,1993,210621.89869675375,False,False,True
1224,2,2,2013,191600.96467807543,True,False,False
2469,2,2,2011,251291.2476312565,True,False,False
2340,3,3,2019,235067.06678619457,False,True,False
2689,4,3,1984,273938.9443802726,False,False,True
2828,5,3,2000,358597.96760105086,True,False,False
2437,2,1,1954,267460.0723629541,True,False,False
1094,2,3,2005,91309.62337254912,False,True,False
2248,5,1,1987,343919.2235647388,True,False,False
2802,5,2,1985,342861.298589458,False,False,True
1948,2,2,1957,220748.0750141458,True,False,False
1552,5,3,1967,189096.5405827246,True,False,False
1644,3,3,1999,162300.87567934248,False,True,False
1065,2,3,2009,50171.21957859467,False,True,False
2420,2,1,2015,303594.5216455066,False,False,True
2982,2,2,1974,286503.6895606727,True,False,False
2233,3,1,2014,216161.5956941257,False,True,False
2497,2,3,1999,261707.7009610114,False,False,True
1664,5,1,2020,171464.1716740824,False,False,True
1683,2,2,2008,244364.3533020287,True,False,False
1909,3,3,1991,158953.38036454696,False,False,True
1836,3,1,1984,182652.1916759121,True,False,False
1570,4,2,2010,112645.23923207322,False,True,False
1695,2,3,1965,148441.60976101327,True,False,False
2513,3,3,2006,255398.16230151127,False,False,True
1179,4,3,2002,205009.09130499547,True,False,False
1833,2,3,2006,187528.13352163523,False,True,False
2859,3,1,1959,319153.9236203929,False,True,False
2547,3,1,1996,226502.4409515597,False,False,True
2482,2,3,1954,259244.9878932607,False,True,False
2091,2,3,2018,222626.5058701874,True,False,False
2962,4,1,1995,206074.34281295203,True,False,False
2352,2,1,1955,225065.41947893283,False,True,False
1201,2,3,2010,209166.35312588623,False,False,True
2498,5,3,1954,255367.564613646,False,False,True
2541,2,1,1951,329451.58991007745,False,True,False
2038,3,1,1998,279353.5842110412,False,False,True
2065,4,1,1977,162626.17812127504,True,False,False
1542,4,1,2010,153527.22720905603,False,False,True
1981,4,3,1993,146816.75400225268,False,False,True
2716,3,1,1953,287104.1370979771,False,True,False
1773,2,3,2006,293046.6242578496,False,True,False
2312,3,1,1977,320354.64248639304,True,False,False
2948,5,1,2001,323516.9302448466,False,True,False
2556,4,2,1971,275298.21538556647,False,True,False
2915,2,2,1999,412460.174210261,False,False,True
1693,2,2,1959,137624.82791514363,True,False,False
2719,4,1,2002,328399.4190265669,False,False,True
2267,5,2,1985,176505.05702510092,False,False,True
2885,5,2,2011,237681.0075047075,False,True,False
2684,2,3,1958,238252.3044027649,False,True,False
2791,3,2,1971,275248.7670496009,False,False,True
1611,4,2,1975,192065.4270647567,True,False,False
2590,3,3,2015,313298.1496179932,True,False,False
2721,2,1,2005,236713.22074591537,False,True,False
2855,4,2,1955,338394.0370113648,True,False,False
2621,5,3,1963,412366.1270878916,False,True,False
2197,5,3,1974,224312.10218716477,False,False,True
2557,5,2,1997,291214.8243818936,True,False,False
2532,2,3,1989,302834.4523083769,False,True,False
1243,5,2,1983,216797.6756285819,True,False,False
1059,4,1,1955,27276.36469146573,False,True,False
1103,4,2,1951,133167.75618159375,True,False,False
1650,4,1,1954,293152.9502871013,True,False,False
2326,4,3,1964,139054.32631221472,False,True,False
2694,5,3,1958,288584.60501082544,False,False,True
2010,4,1,1956,261321.75150673903,False,True,False
2767,2,2,1974,262002.9604081549,False,False,True
1076,4,2,1986,202433.09380010676,False,True,False
2041,5,2,1977,210117.83974509375,False,False,True
2557,5,3,1994,340979.29361226526,False,False,True
2207,3,3,1950,290148.1626766764,False,True,False
2680,4,1,2017,276708.3049613869,False,False,True
2573,5,2,1987,328903.4155425596,False,False,True
2304,3,3,1995,217168.88848695383,False,True,False
2311,2,3,1960,324442.4178069695,False,False,True
2678,4,3,1973,366654.0657969994,False,False,True
2548,5,1,1959,391462.6027812435,False,False,True
1697,5,3,1951,291395.52899294824,False,True,False
2497,4,1,1983,314491.2375361268,False,True,False
1945,3,1,1950,180400.52246608076,False,False,True
1266,4,1,1984,228689.0895099328,False,False,True
1780,2,2,2017,240120.57908853417,True,False,False
